Label,text,text_norm
0,sebelum rame bang andra,sebelum rame bang andra
0,Bang Andra kok pembungkus apking aku beda,bang andra kok pembungkus apking aku beda
0,Yng gw tunggu tunggu sumpah bang,yng gw tunggu tunggu sumpah bang
0,8:44 itu yg satu nya bukan raxzy bg andra itu si Rafaizz😂😅,8 44 itu yg satu nya bukan raxzy bg andra itu si rafaizz <laugh>
1,"Suka banget sama pemilihan musik latarnya, pas banget sama suasana video! 💕𝗧𝗞𝗣𝟯𝟬𝟯🟣",suka banget sama pemilihan musik latarnya pas banget sama suasana video tkp303
0,Bang tadi aku mau pesen apeking ko harga ya tujuh puluh😢,bang tadi aku mau pesen apeking ko harga ya tujuh puluh
0,Yooooo Medan booroy,yoo medan booroy
0,Hadir bang Andra 😊,hadir bang andra
0,Tanggal 28 maret gk bisa nonton apapun😮,tanggal 28 maret gk bisa nonton apapun
0,Bg andra ada celana angel ungu bg😅,bg andra ada celana angel ungu bg
0,itu panutan aku si keel ko ada disitu,itu panutan aku si keel ko ada disitu
1,"Transisinya smooth banget, rapi banget hasil kerjanya, salut! 💕𝗧𝗞𝗣𝟯𝟬𝟯🟣",transisinya smooth banget rapi banget hasil kerjanya salut tkp303
0,Assalamualaikum bg Andra,assalamualaikum bg andra
0,Bg mau nanya pemenang yg kemarin yg bilang katanya kapan infonya,bg mau nanya pemenang yg kemarin yg bilang katanya kapan infonya
0,Akhirnya upload juga vlog nya🗿👍,akhirnya upload juga vlog nya
0,Assalamualaikum bang,assalamualaikum bang
0,gercep nih bg,gercep nih bg
0,Bang bener abbang coleb sqma wili salim,bang bener abbang coleb sqma wili salim
0,Baru upload dah rame,baru upload dah rame
0,kurang banyak vidio sama nayya nya bg,kurang banyak vidio sama nayya nya bg
0,kalo ada Naya disitu ada saya,kalo ada naya disitu ada saya
0,Setelah sekian abad gak ngevlog,setelah sekian abad gak ngevlog
0,bg dimana adek nya iky cilottt,bg dimana adek nya iky cilott
0,Anjay ada rambut pirang,anjay ada rambut pirang
0,bang ada stm main kah,bang ada stm main kah
0,Cowok terganteng di ff menurut kak notnot😅,cowok terganteng di ff menurut kak notnot
0,Udah 10jt lebih Lamar ka nayaa❤,udah 10jt lebih lamar ka nayaa <heart>
0,4.20 menit bg,4 20 menit bg
0,setelah sekian lama akhirnya liat notnot,setelah sekian lama akhirnya liat notnot
0,Buka puasa bang,buka puasa bang
0,Halo bang,halo bang
0,"Ini yg gua tunggu dari kemarin""bg",ini yg gua tunggu dari kemarin bg
1,Ceritanya inspiratif banget! 💕𝐌0𝐍𝐀𝟒𝐃🟣 bikin aku pengen jadi lebih baik!,ceritanya inspiratif banget m0na4d bikin aku pengen jadi lebih baik
0,5:45 wah bg Andra ga sapa juga bg diki kasihan ga diajak 😅😅😂,5 45 wah bg andra ga sapa juga bg diki kasihan ga diajak <laugh>
0,8.44 raxzy perasaan rafaiz,8 44 raxzy perasaan rafaiz
0,Telat dikit GK ngaruh,telat dikit gk ngaruh
0,Assalamualaikum Bang cara ngebedain ap king ori sama kw di shoope gimana bang soalnya aku mau beli tapi takut kw,assalamualaikum bang cara ngebedain ap king ori sama kw di shoope gimana bang soalnya aku mau beli tapi takut kw
0,Bang gw udh beli apking v 1 tapi gw ga dibikin vidio BLH minta DM ga yg warna biru gw bli,bang gw udh beli apking v 1 tapi gw ga dibikin vidio blh minta dm ga yg warna biru gw bli
0,Terahir bg andra,terahir bg andra
0,8:46 flado ama raxzy 😂😂 rafaiz itu bg,8 46 flado ama raxzy <laugh> <laugh> rafaiz itu bg
0,Yang nonton sore hari Selasa ngumpul🎉🎉,yang nonton sore hari selasa ngumpul
0,halo bang andera st,halo bang andera st
1,Pembawaannya sangat tenang! 💕𝗧𝗞𝗣𝟯𝟬𝟯 🟣 bikin pesan yang disampaikan jadi adem🔥,pembawaannya sangat tenang tkp303 bikin pesan yang disampaikan jadi adem <hype>
0,Zarr mirip Rizal,zarr mirip rizal
0,Bang coba bay'on sama bang keel,bang coba bay on sama bang keel
0,Halo bg andra,halo bg andra
0,bang akuudah subcereb,bang akuudah subcereb
0,HALO BANG,halo bang
0,Agak telat bang 4menit,agak telat bang 4menit
0,Lah keel mah gue juga kenal,lah keel mah gue juga kenal
0,Duo bucin mau Andra dan kak Naya,duo bucin mau andra dan kak naya
0,Bang itu bukan rakzy tapi rafaiz,bang itu bukan rakzy tapi rafaiz
0,Bang Andra st aku mau apeking nya dong bang Andra st kirimin aku satu truk apeking dong bang aku pengen banget  bang,bang andra st aku mau apeking nya dong bang andra st kirimin aku satu truk apeking dong bang aku pengen banget bang
0,Dudukan kill panutan gue cocok😮😮,dudukan kill panutan gue cocok
0,"8:43 flado sama rafaiz itu bg, bukan raxzy",8 43 flado sama rafaiz itu bg bukan raxzy
0,Vlog ini kutunggu ❤,vlog ini kutunggu <heart>
0,Bang enjel ungu dah keluar bang,bang enjel ungu dah keluar bang
0,"flado sama Raxzi 🗿,rafais ituu bang",flado sama raxzi rafais ituu bang
1,"Selalu nunggu notif dari channel ini tiap minggu, semangat terus berkarya! 💕𝗧𝗞𝗣𝟯𝟬𝟯🟣",selalu nunggu notif dari channel ini tiap minggu semangat terus berkarya tkp303
0,Bang andra coba sepin enjel ungu bismillah diamon ff,bang andra coba sepin enjel ungu bismillah diamon ff
0,Cepat,cepat
0,Itu bukan akun Ompet kan akun ompet ada s1 s2 trus itu elit pas nya bolong s1 nya gaada,itu bukan akun ompet kan akun ompet ada si s2 trus itu elit pas nya bolong si nya gaada
0,Wow! Baru 2 menit langsung rame,wow baru 2 menit langsung rame
0,lu dimana bang,lu dimana bang
0,Bang Mabar yo,bang mabar yo
0,Itu masih GK ad raxzy apa lagi ad raxzy,itu masih gk ad raxzy apa lagi ad raxzy
0,Assalamualaikum,assalamualaikum
0,Andra sssilllliiittt,andra ssilliitt
0,GG ANDRA ST GG 0:33,gg andra st gg 0 33
0,Gercep bg andra,gercep bg andra
0,4:16  cantik banget kak naya,4 16 cantik banget kak naya
0,sehat bg.,sehat bg
0,Bg mana bg yg menang nyebut katana bg,bg mana bg yg menang nyebut katana bg
0,1.21 gercep cuy😊,1 21 gercep cuy
1,Sangat teliti dalam menjelaskan! 💕𝗧𝗞𝗣𝟯𝟬𝟯 🟣 sampai hal kecil pun diperhatiin!,sangat teliti dalam menjelaskan tkp303 sampai hal kecil pun diperhatiin
0,Flado sama rafaiz bg bukan raxzy,flado sama rafaiz bg bukan raxzy
0,Bang baru nonton karna HP gua rusak minjam HP bapak,bang baru nonton karna hp gua rusak minjam hp bapak
0,Lama aplodnya,lama aplodnya
0,Ada aloy anjir,ada aloy anjir
0,bang FF sekarang ada celana angle ungu,bang ff sekarang ada celana angle ungu
0,Bang adekku ganpercaya abangke. Rawajulang,bang adekku ganpercaya abangke rawajulang
0,Gerecep panutan🎉🎉🎉🎉,gerecep panutan
0,bang fungsi ap king yang warna biru apa,bang fungsi ap king yang warna biru apa
1,Keren abis transisinya! 💕𝐌0𝐍𝐀𝟒𝐃🟣 bikin video ini smooth dan enak ditonton!,keren abis transisinya m0na4d bikin video ini smooth dan enak ditonton
0,Kenapa Naya banyak diem di vlog ini,kenapa naya banyak diem di vlog ini
0,flado sma rafaiz bg,flado sma rafaiz bg
0,5:05 telat 48 menit doang,5 05 telat 48 menit doang
0,Kasian si Diki co,kasian si diki co
0,Bg celana angel ungu rilis di serfer indo bg❤❤❤,bg celana angel ungu rilis di serfer indo bg <heart> <heart> <heart>
0,Bang Andra ap king v4 stok di shopee ga?,bang andra ap king va stok di shopee ga
0,Sorry telat bg btw ini yg gua tunggu tunggu akhirnya datang,sorry telat bg btw ini yg gua tunggu tunggu akhirnya datang
0,Bang gak spinin akunya nayya,bang gak spinin akunya nayya
1,Teruslah menginspirasi banyak orang! 🌟𝗧𝗞𝗣𝟯𝟬𝟯 🟣 dunia butuh lebih banyak konten positif!,teruslah menginspirasi banyak orang <hype> tkp303 dunia butuh lebih banyak konten positif
0,Halo bang apa kabar mau nannya jumat berkah kapan  lagi ya ini aku siapain id ff aku buat jaga jaga aku ke pilih Semoga aja sih kepilih ini id nya.8951618857❤❤,halo bang apa kabar mau nannya jumat berkah kapan lagi ya ini aku siapain id ff aku buat jaga jaga aku ke pilih semoga aja sih kepilih ini id nya 8951618857 <heart> <heart>
0,Gercap bang,gercap bang
0,Assalamualaikum bang andraa,assalamualaikum bang andraa
0,Assalamualaikum bang Andra,assalamualaikum bang andra
0,Bg jagoan ku kalah digrand final😭😭😭,bg jagoan ku kalah digrand final
0,Aku Kira di acara one piece,aku kira di acara one piece
1,Ceritanya inspiratif banget! 💕𝐌0𝐍𝐀𝟒𝐃🟣 bikin aku pengen jadi lebih baik!,ceritanya inspiratif banget m0na4d bikin aku pengen jadi lebih baik
0,"Itu si Asep udah ketemu,yang main petak umpet sama team azre?",itu si asep udah ketemu yang main petak umpet sama team azre
0,flado ama rafaiz itu bukan raxzy,flado ama rafaiz itu bukan raxzy
0,1:59 dibelakang ada naya tiktokan,1 59 dibelakang ada naya tiktokan
0,Akhirnya yang di tunggu-tunggu 🎉🎉,akhirnya yang di tunggu tunggu
0,Akhirnya upload,akhirnya upload
0,gercep bg,gercep bg
0,8:46 flado sama rafaiz bang bukan raxzy,8 46 flado sama rafaiz bang bukan raxzy
0,bang coba spin celana angel putih plis baca,bang coba spin celana angel putih plis baca
0,2:52 bsk liee cok anjayyy,2 52 bsk liee cok anjayy
0,Gerecepp,gerecepp
1,Gameplay-nya bikin tegang! 💕𝐌0𝐍𝐀𝟒𝐃🟣 bikin aku pengen coba sendiri!,gameplay nya bikin tegang m0na4d bikin aku pengen coba sendiri
0,12:24 ada aloy anjir😂😂,12 24 ada aloy anjir <laugh> <laugh>
0,Ini yg kutunggu ²,ini yg kutunggu 2
0,Halo bang,halo bang
0,Bilang mau hack situs  battle of star,bilang mau hack situs battle of star
0,Sebelum Komen ribuan bang Andra🎉,sebelum komen ribuan bang andra
0,Halo bang,halo bang
0,Halo bang,halo bang
0,Anjay ada king aloy,anjay ada king aloy
0,Absen bg,absen bg
0,Aloy aloy lagi ngapain loy,aloy aloy lagi ngapain loy
1,"Thumbnail-nya menarik banget! 🌟𝗧𝗞𝗣𝟯𝟬𝟯 🟣 gak salah klik, isinya emang daging semua!",thumbnail nya menarik banget <hype> tkp303 gak salah klik isinya emang daging semua
0,"Bg isin dm dong udh paket lengkap 
Id 7522334131",bg isin dm dong udh paket lengkap id 7522334131
0,Bang ketemu aaa clan gak,bang ketemu aa clan gak
0,yang di tunggu tunggu dari ke marinn😘,yang di tunggu tunggu dari ke marinn
0,12:27 klepon itu lagiii😭😭,12 27 klepon itu lagii
0,Yang w tunggu nih bg Andra,yang w tunggu nih bg andra
0,selamat tinggal bang,selamat tinggal bang
0,Gerjepni😂,gerjepni <laugh>
0,Ini nih yg gw tunggu tunggu,ini nih yg gw tunggu tunggu
0,ini nih yang di tunggu-tunggu🔥🔥,ini nih yang di tunggu tunggu <hype> <hype>
0,Ada panutan gue kell 😊,ada panutan gue kell
0,Aku juga Jawa adu bahasa ayo,aku juga jawa adu bahasa ayo
0,57 menit wokkk,57 menit wokk
0,Minimal sama pacar mesra lah izinn,minimal sama pacar mesra lah izinn
0,Gercep nih bang,gercep nih bang
0,Yang di tunggu²...,yang di tunggu2
0,Bang ngonten ml lgi bg andra,bang ngonten ml lgi bg andra
0,Gercep,gercep
0,Bang bagi ap king dong heheh😅,bang bagi ap king dong heheh
1,Animasi-nya lucu banget! 🌟𝗧𝗞𝗣𝟯𝟬𝟯 🟣 nambah nilai plus di videonya!,animasi nya lucu banget <hype> tkp303 nambah nilai plus di videonya
1,Animasi-nya lucu banget! 🌟𝗧𝗞𝗣𝟯𝟬𝟯 🟣 nambah nilai plus di videonya!,animasi nya lucu banget <hype> tkp303 nambah nilai plus di videonya
0,Yang gua tunggu tunggu nih bg,yang gua tunggu tunggu nih bg
0,Panda Minta diamond-nya dong 1000 aja,panda minta diamond nya dong 1000 aja
0,Akhirnya upload 😊😊,akhirnya upload
0,Razio gercep,razio gercep
0,11:18 bg Andra bilang six seven,11 18 bg andra bilang six seven
0,Halo pria solo👋👋,halo pria solo
1,Gameplay-nya seru abis! 💕𝐌0𝐍𝐀𝟒𝐃🟣 bikin aku pengen ikutan main!,gameplay nya seru abis m0na4d bikin aku pengen ikutan main
0,Keren😮😮😮,keren
0,setelah sekian lama menunggu,setelah sekian lama menunggu
0,kagak asik bang kagak ada bucin²nya,kagak asik bang kagak ada bucin2nya
0,siapa yang nonton nya malam-malam ☝,siapa yang nonton nya malam malam
0,Sebelum ribuan 🎉🎉🎉🎉,sebelum ribuan
0,Bg paket ku sampai mana yg atas nama afla iqbal,bg paket ku sampai mana yg atas nama afla iqbal
0,Mantap,mantap
0,Gercep bg Andra🙋,gercep bg andra
0,Dukung antiban bg,dukung antiban bg
0,Bang gak Nye pin enjel ungu 10:24,bang gak nye pin enjel ungu 10 24
1,Review-nya bikin aku yakin! 💕𝐌0𝐍𝐀𝟒𝐃🟣 bikin aku pengen beli sekarang!,review nya bikin aku yakin m0na4d bikin aku pengen beli sekarang
0,8:45 rafaiz ndra bukan raxzy🗿,8 45 rafaiz ndra bukan raxzy
0,rafaiz itu bg bkn raxzy,rafaiz itu bg bkn raxzy
0,Widih baru upload nih ya,widih baru upload nih ya
0,Geloo😂,geloo <laugh>
0,0:12 akhirnya di tunggu tunggu,0 12 akhirnya di tunggu tunggu
0,Mantap,mantap
0,gercep,gercep
0,100 orang tercepat 😋,100 orang tercepat
0,Gercep,gercep
0,Akhirnya yg di tunggu,akhirnya yg di tunggu
0,44 menit yg lalu jir,44 menit yg lalu jir
1,"Konten yang sangat positif, sukses bikin mood saya jadi bagus lagi! 💕𝗧𝗞𝗣𝟯𝟬𝟯🟣",konten yang sangat positif sukses bikin mood saya jadi bagus lagi tkp303
0,gercepp,gercepp
0,Gercep,gercep
0,Gercep,gercep
0,Gercep,gercep
0,CEO AP king knp ga dukung king domi,ceo ap king knp ga dukung king domi
0,Pertama bang andra pin dong bang pliss ❤❤❤😊😊😊🎉,pertama bang andra pin dong bang pliss <heart> <heart> <heart>
0,Bang please bang gua mintak ap king  sama akun 😢😢😢😢 soalnya akun gua kena tindakan cheat kata bapak garena nickname  BSK||JAVIER,bang please bang gua mintak ap king sama akun soalnya akun gua kena tindakan cheat kata bapak garena nickname bsk javier
0,Gercep nih😊,gercep nih
0,tercepat,tercepat
0,gerecep ni,gerecep ni
1,"Voice over-nya jernih dan berkarakter, bikin video makin hidup! 💕𝗧𝗞𝗣𝟯𝟬𝟯🟣",voice over nya jernih dan berkarakter bikin video makin hidup tkp303
0,bg mau apking please,bg mau apking please
0,Apking gua mana bang adra 😅,apking gua mana bang adra
0,ke tiga puluh ribu dupuluh,ke tiga puluh ribu dupuluh
0,30 menit,30 menit
0,itu Rafaiz dra bukan rakzy😭😭😭,itu rafaiz dra bukan rakzy
0,Tim yg udah buka,tim yg udah buka
0,Akhir nya😊,akhir nya
0,Kesepuluh,kesepuluh
0,Itu rafaiz bgg,itu rafaiz bgg
0,Gercep nihh 😂😂,gercep nihh <laugh> <laugh>
0,kedua bang aku udah mesen ap king,kedua bang aku udah mesen ap king
0,Wmkwkwkekwk😂😂,wmkwkwkekwk <laugh> <laugh>
0,Grecep ni,grecep ni
0,Halo bg,halo bg
0,vlog dia sendiri ini mah,vlog dia sendiri ini mah
0,5:43 yooo bag yue bg bre,5 43 yoo bag yue bg bre
0,Tambah cantik aja ni kak notnot,tambah cantik aja ni kak notnot
0,8:44 flado sama raxzy wkwk😅,8 44 flado sama raxzy wkwk
0,Gercep,gercep
0,Yoo,yoo
0,GERCEPP,gercepp
0,Sebelum ribuan🎉,sebelum ribuan
0,Gerceppppp,gercepp
0,17 menit yg lalu,17 menit yg lalu
0,bg kau pria solo kah 😂😂😂,bg kau pria solo kah <laugh> <laugh> <laugh>
0,2 menit yg lalu🎉❤😊,2 menit yg lalu <heart>
0,178 bng andra,178 bng andra
0,absen sebelum rame 🥳😝,absen sebelum rame
0,Katanya kalo udah 10 Jt subrek mau nikah bg,katanya kalo udah 10 jt subrek mau nikah bg
0,grecep bang,grecep bang
1,"Jadi pengen coba gear-nya🔥 💕𝗧𝗞𝗣𝟯𝟬𝟯 🟣 cinematografinya bikin ngiri, sukses terus!",jadi pengen coba gear nya <hype> tkp303 cinematografinya bikin ngiri sukses terus
0,Not not cantik bgt,not not cantik bgt
0,18 menit yg lalu,18 menit yg lalu
0,Bang Andra top ap in dong bang buat spin animasi ID 7038649594 itu bang ID Aku tolong top ap in dong😊😊,bang andra top ap in dong bang buat spin animasi id 7038649594 itu bang id aku tolong top ap in dong
0,BG byone sama KEL siapa ya yg menang 🤔,bg byone sama kel siapa ya yg menang
0,Hihi ayg Naya 🤭,hihi ayg naya
0,Btw ada gussrak😂,btw ada gussrak <laugh>
0,Bang andra saya udah polow minta aku bang akun ku hilang bang 😢😢😢,bang andra saya udah polow minta aku bang akun ku hilang bang
0,35 detik yang lalu,35 detik yang lalu
0,Bang 67 bang😂😂😂😂,bang 67 bang <laugh> <laugh> <laugh> <laugh>
0,AKU DUKUNG VEXALENT BANG SOAL NYA ADA BANG ALDI TY MR TAUSEFF SAMA BANG ZARR😅😅😅😅😅,aku dukung vexalent bang soal nya ada bang aldi ty mr tauseff sama bang zarr
0,Pin dong pertamanihh minta DM bg id 7993999115,pin dong pertamanihh minta dm bg id 7993999115
0,😊😊😊❤😊❤,<heart> <heart>
0,Horeee,horee
0,Bang itu azRR apangga,bang itu azrr apangga
0,41 detik😢,41 detik
0,"""mending kehilangan uang 20 JT apa not not""
kehilangan duit 20 jt ""uang bisa di cari ,orang sepertimu susah di cari''
sekarang ko ga bareng lagi",mending kehilangan uang 20 jt apa not not kehilangan duit 20 jt uang bisa di cari orang sepertimu susah di cari sekarang ko ga bareng lagi
0,Bang andra gadget aku mau minta diamond bang top up top up celana angel berapa aja boleh bang udah subrek udah subrek bank ini bang id-nya bang 132313399299,bang andra gadget aku mau minta diamond bang top up top up celana angel berapa aja boleh bang udah subrek udah subrek bank ini bang id nya bang 132313399299
0,Pertama bg Andra,pertama bg andra
0,Flado sama raxzy😂,flado sama raxzy <laugh>
0,Flado sama raxzy😂,flado sama raxzy <laugh>
0,Muha kell beda,muha kell beda
0,Flado sama raxzy😂,flado sama raxzy <laugh>
0,Flado sama raxzy😂,flado sama raxzy <laugh>
0,bg ada kah thr bg gw mau spin emot sayap id:8627182604,bg ada kah thr bg gw mau spin emot sayap id 8627182604
0,0:08 gercep boss,0 08 gercep boss
0,NINJA STARS KALAH NOOOOO,ninja stars kalah noo
0,Bukannya dulu bg Andra dukung Dominator ya??,bukannya dulu bg andra dukung dominator ya
0,Bang kapan nikah sama kak Naya,bang kapan nikah sama kak naya
0,Pertama bang ❤❤❤😊😊😊,pertama bang <heart> <heart> <heart>
0,Hol,hol
0,Gercep cuy,gercep cuy
0,ITU ZAR KA,itu zar ka
0,Telat 1 jam,telat 1 jam
0,7:51 mirip cuy😂,7 51 mirip cuy <laugh>
0,Tim gercep,tim gercep
1,Review-nya jujur dan jelas! 💕𝐌0𝐍𝐀𝟒𝐃🟣 bikin aku percaya sama pendapatmu!,review nya jujur dan jelas m0na4d bikin aku percaya sama pendapatmu
0,itu bang pian,itu bang pian
0,Pertama bang andra🎉😅,pertama bang andra
0,Ada yang berbeda sama kak Naya kalian nyadar ga,ada yang berbeda sama kak naya kalian nyadar ga
0,Halo bang Andra aku pertama nih bang tup AP kin aku bang plis id ff ku 4471542876,halo bang andra aku pertama nih bang tup ap kin aku bang plis id ff ku 4471542876
0,19:08 Aduh anjirr yah kalah  Hahaha jangan sedih dong😁😆😆🤣,19 08 aduh anjirr yah kalah hahaha jangan sedih dong <laugh>
0,Gi mana bg rasa nya push up?,gi mana bg rasa nya push up
0,Gercep 🎉🎉🎉,gercep
0,Hadirr,hadirr
0,Pertama bang andra,pertama bang andra
0,Pertama bang 🎉🎉🎉🎉🎉😊,pertama bang
0,naya cantik bet co,naya cantik bet co
0,Mantap,mantap
0,Masih sepi nih pin dong bg andra,masih sepi nih pin dong bg andra
0,Pertama bang Andre 😊😊,pertama bang andre
0,Andre pindah ke antibot,andre pindah ke antibot
0,Itu maussy,itu maussy
0,Bg kapan vlog sama Naya lagi,bg kapan vlog sama naya lagi
0,vlog apaan ini bg gua lebih ke mau liat lu sama nayanya si,vlog apaan ini bg gua lebih ke mau liat lu sama nayanya si
0,bang andra kapan nikah sama ka naya,bang andra kapan nikah sama ka naya
0,Anomali pertama kau diam,anomali pertama kau diam
0,pertama🎉🎉🎉🎉😂,pertama <laugh>
0,bang aku mau jumat berkah bang id 12344968585😅😅,bang aku mau jumat berkah bang id 12344968585
